baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Amillepora00134-RA	2.91391871430708	-0.512986980655691	0.793714121702414	-0.646312024227817	0.518077302280159	NA
Amillepora00135-RA	26.4665721268509	0.757498874115097	0.289030112778134	2.62083028939124	0.00877159157620669	NA
Amillepora00136-RA	90.2293159506224	0.00948156405779035	0.224289541844706	0.0422737680045519	0.966280456686789	NA
Amillepora00137-RA	124.861227325648	0.163457000744692	0.170938034377516	0.956235406239072	0.338953315698951	0.632939107663122
Amillepora00138-RA	96.2787140051843	0.117723474615534	0.200887357925752	0.586017337432676	0.557863864058416	NA
Amillepora00140-RA	22.9734601953088	0.198411129080215	0.326957759634126	0.606840251481544	0.543956932743771	NA
Amillepora00141-RA	58.174684944972	0.259994831727575	0.227585543334148	1.14240486420459	0.2532857703219	NA
Amillepora00143-RA	27.7130095760817	-0.0391491209896618	0.302986979159227	-0.129210572343071	0.897191030819416	NA
Amillepora00144-RA	2.81902985358749	-0.795490739945033	0.735490016180078	-1.08157924981304	0.279439528864972	NA
Amillepora00145-RA	3.36011168969474	-0.84694359839669	0.720167862986726	-1.17603636863799	0.239580343288256	NA
Amillepora00146-RA	15.6438817040019	0.410414584880586	0.339447029919096	1.20906812759094	0.22663667287764	NA
Amillepora00147-RA	98.0912729016366	0.0532900506724204	0.178226803454568	0.299001326621473	0.764939033336201	NA
Amillepora00148-RA	27.8538957374258	0.329450352146312	0.260275521069882	1.26577540135961	0.205593504256798	NA
Amillepora00150-RA	353.192887359006	0.05744997959811	0.136829093242491	0.419866698205009	0.674582836762073	0.855121149064582
Amillepora00151-RA	22.153054777667	-0.295313565781747	0.30176468470559	-0.97862202155916	0.327766774235674	NA
Amillepora00152-RA	80.7028870179221	-0.581291863948158	0.258011964057108	-2.25296476491879	0.0242613706972709	NA
Amillepora00153-RA	10.4057574535006	0.285093585999957	0.400493125845808	0.711856378053589	0.476553716934005	NA
Amillepora00154-RA	553.556148715666	0.187610124566868	0.119949343489415	1.56407796082206	0.117799261005567	0.372526272727755
Amillepora00155-RA	1.73272112648657	-0.133061375838794	0.963143787886314	-0.138153178697031	0.890119358155421	NA
Amillepora00156-RA	24.5971091976247	0.26310472867523	0.278944111724901	0.943216643105584	0.345570102197941	NA
Amillepora00160-RA	3.87204689765157	0.144502678711004	0.680836664721076	0.212242798014123	0.831917619245528	NA
Amillepora00161-RA	9.78943101720793	0.0506887070200481	0.447840364708526	0.113184766301802	0.909884072783593	NA
Amillepora00162-RA	34.2955394933712	0.220003869799014	0.240040488390912	0.91652817103393	0.35938993884531	NA
Amillepora00163-RA	134.453038118021	0.432152454731917	0.209419976850334	2.0635684390356	0.0390586525907079	0.238230753498798
Amillepora00164-RA	5.17870519892373	-0.110637775008312	0.620647407181993	-0.178261882234642	0.858517312876334	NA
Amillepora00165-RA	46.273353009517	0.0552017031088641	0.232149436729612	0.23778521234647	0.8120476885967	NA
Amillepora00166-RA	34.1495479341717	0.0619466774420993	0.255702497164261	0.24226074492462	0.808578128883085	NA
Amillepora00167-RA	4.1305473055271	-0.553241379638457	0.676564891515075	-0.817721088659431	0.413516465842726	NA
Amillepora00168-RA	18.3908796519605	0.366062467626397	0.315907682369917	1.15876405689226	0.246552372176685	NA
Amillepora00169-RA	27.8271722858129	-0.160458848728832	0.278163329273757	-0.576851194396351	0.564039982673563	NA
Amillepora00170-RA	9.83679357172351	0.308001619391743	0.415069295541371	0.742048671632094	0.458057846956753	NA
Amillepora00171-RA	23.4049132793779	-0.00639915830039483	0.338881187803309	-0.0188831913092473	0.984934288543446	NA
Amillepora00172-RA	3.75579320353183	-0.174260131138535	0.715124892845419	-0.243677898618756	0.807480291815127	NA
Amillepora00173-RA	17.2983797311464	0.000826182386653372	0.375503239290502	0.00220020042494017	0.998244495466634	NA
Amillepora00174-RA	30.2573376088575	0.0310079319758163	0.256695078983054	0.120796752702311	0.903852022238999	NA
Amillepora00175-RA	7.42676762317815	0.0141392543011166	0.448507020180428	0.0315251571657197	0.974850729596003	NA
Amillepora00176-RA	83.9771775646755	-0.0176397265010955	0.184134972888788	-0.0957978064913793	0.923681159514926	NA
Amillepora00177-RA	47.831313920809	0.570249039967803	0.241967251818717	2.35671991015973	0.0184371473568874	NA
Amillepora00178-RA	16.1239260347772	-0.41496978690434	0.359573965078369	-1.15405960165636	0.248475734339748	NA
Amillepora00179-RA	5.85942000471493	0.451942821590267	0.549317240439598	0.822735549367781	0.410658394799777	NA
Amillepora00180-RA	168.634772469039	-0.0643420468392989	0.295469777680855	-0.217761854847965	0.827614666728561	0.922873643374154
Amillepora00184-RA	171.943856914714	-0.0189178272904233	0.229522014319288	-0.0824227137711798	0.934310574521852	0.968722291304102
Amillepora00187-RA	0.0932006885386935	1.09438387843678	4.18119954689839	0.261739212912859	0.793522506561019	NA
Amillepora00189-RA	0.0448123657953107	0	4.18119954689824	0	1	NA
Amillepora00190-RA	16.9673494885179	0.149125394919603	0.350407416231036	0.425577165356795	0.670415982202735	NA
Amillepora00192-RA	161.222608325066	0.0251277032418092	0.216286882688957	0.116177656866716	0.907511744067362	0.957960188397862
Amillepora00193-RA	1.49317917905514	0.276298563100795	1.28682529084635	0.214713345367243	0.829990817141747	NA
Amillepora00196-RA	35.2635436426878	-0.132401715910315	0.254815383079452	-0.519598598445022	0.60334337515961	NA
Amillepora00197-RA	8.38930360522783	-0.416629280138656	0.487943539815332	-0.853847312531966	0.393189595706088	NA
Amillepora00198-RA	64.040360209723	0.063430629726701	0.192486771929506	0.329532409374764	0.741753301475222	NA
Amillepora00199-RA	0.982393738777319	-0.901965786554181	1.50228536912237	-0.600395773727801	0.54824250373514	NA
Amillepora00224-RA	136.005651516927	0.141709625621367	0.196307020059155	0.721877524189735	0.470369780856292	0.724243253908759
Amillepora00225-RA	16.9111982308126	-0.261038321201779	0.359681657591447	-0.725748215657653	0.467993137875324	NA
Amillepora00226-RA	12.2598326205454	-0.0965023257805216	0.402187463341423	-0.23994364463469	0.810373945451728	NA
Amillepora00227-RA	0.577867162607944	-1.99991334384626	1.67525059240592	-1.19379951447984	0.232556401649443	NA
Amillepora00229-RA	1.73680129171011	0.52942034639785	1.02430040827017	0.516860427002984	0.605253594064962	NA
Amillepora00230-RA	26.2845499980797	-0.285626171888936	0.28661250798654	-0.996558642522153	0.318978789026826	NA
Amillepora00231-RA	0.292750327945387	0.942749960256347	3.06606447992935	0.307478843458005	0.758478924052333	NA
Amillepora00232-RA	0.0409744102431525	0	4.18119954689838	0	1	NA
Amillepora00234-RA	0.346835802997513	1.79255729921909	2.4214352160929	0.740287118691315	0.459125795370245	NA
Amillepora00235-RA	5.17433934268423	-0.283974374360258	0.571547261520665	-0.496851955172898	0.619293454080028	NA
Amillepora00236-RA	0.051817480959353	0	4.18119954689839	0	1	NA
Amillepora00237-RA	5.5816559587334	0.359753400342319	0.579485765958287	0.620814904309858	0.534721415650306	NA
Amillepora00238-RA	0.305920865272487	-0.0425105627983817	2.77308029421579	-0.0153297266173836	0.987769126856125	NA
Amillepora00240-RA	2.13271664660348	0.414355092151694	0.908598360276784	0.456037684269505	0.648362879812131	NA
Amillepora00243-RA	0.81341291694245	1.46917657234785	1.34950173434677	1.08868075894619	0.276294689625654	NA
Amillepora00246-RA	0.0577177628028117	1.09438125121898	4.18119954689839	0.26173858457217	0.793522991022313	NA
Amillepora00247-RA	1.60413171011935	-2.25158613804358	1.28681468993236	-1.74973611636492	0.0801638585875557	NA
Amillepora00252-RA	0.0787715128644841	-0.553233145961602	4.17419992787614	-0.132536331637352	0.894560087992184	NA
Amillepora00256-RA	0.248518920963761	0.287521233478544	3.20137684579348	0.0898117426745116	0.928436816598991	NA
Amillepora00258-RA	4.10397811111553	0.457949560339494	0.709573943134542	0.645386664448955	0.518676643179773	NA
Amillepora00259-RA	0.327107682101661	-0.0595358148763844	2.42987450365137	-0.024501600715148	0.980452506913323	NA
Amillepora00260-RA	0.836742980316369	-1.60195313740923	1.4760882715936	-1.08526919984246	0.277802443185595	NA
Amillepora00261-RA	6.93978759628186	0.355846821978568	0.530244999617783	0.671098873605737	0.502157544482239	NA
Amillepora00262-RA	1.9481398655848	0.550078668167927	1.25515900085181	0.438254171618591	0.661202043167168	NA
Amillepora00263-RA	202.642194463008	0.531996156153758	0.139265322070018	3.82001885499026	0.000133441472857665	0.0221216308337373
Amillepora00264-RA	0.274182845204079	-1.07144022869201	2.82698449160897	-0.379004636166999	0.704684421076989	NA
Amillepora00265-RA	19.8344827065507	-0.340130258757529	0.304386166862468	-1.11743007989982	0.263810479835125	NA
Amillepora00266-RA	53.8001109057976	-0.172732947460411	0.220380551898174	-0.783793968989704	0.43316101324972	NA
Amillepora00269-RA	11.3881496806665	-0.0459848392405706	0.432197370271222	-0.106397776579976	0.915266757097659	NA
Amillepora00270-RA	2.23431358464973	-0.426912173436857	1.03004596086676	-0.414459344200156	0.678537735620381	NA
Amillepora00271-RA	31.3244366203467	-0.248535285738697	0.284984614258506	-0.872100714578413	0.383153436363475	NA
Amillepora00272-RA	861.259426067958	0.354307262438142	0.127724900059566	2.77398739222272	0.00553738241632059	0.106038461797586
Amillepora00273-RA	5.09868483729143	0.367976799113161	0.60291253606691	0.610331975370179	0.541641919602875	NA
Amillepora00275-RA	0.106754522363051	0	4.18119954689494	0	1	NA
Amillepora00277-RA	4.43953446788437	-0.179980969946301	0.648714543968351	-0.277442477002769	0.781440369303136	NA
Amillepora00278-RA	9.33429976333665	0.303517858128468	0.459137355988922	0.661061127284515	0.508573113192413	NA
Amillepora00282-RA	1.95970900902738	-0.870690929224469	0.951686546851435	-0.91489254745175	0.360248042845762	NA
Amillepora00283-RA	0.842190363129581	-0.177583945852668	1.56990283603479	-0.113117794156742	0.909937167840234	NA
Amillepora00284-RA	1.16675450863219	-0.172039047491167	1.22393536126079	-0.140562200371388	0.888215811421217	NA
Amillepora00285-RA	8.21112486220532	0.384619183713157	0.488899065117411	0.786704682326995	0.431454762457039	NA
Amillepora00286-RA	4.06030451219973	-0.459814629016633	0.668708309799603	-0.687616143359171	0.491694539512728	NA
Amillepora00288-RA	7.61063559213318	0.00102518538325289	0.541409214039052	0.00189354993721799	0.998489166642841	NA
Amillepora00290-RA	6.09310655064193	0.690349357109732	0.545561185565397	1.26539309499132	0.205730449232071	NA
Amillepora00291-RA	2.15387802895949	-0.55987621871134	0.936773195774226	-0.597664644160332	0.550063721059555	NA
Amillepora00292-RA	0.0741574783074016	0	4.18119954689839	0	1	NA
Amillepora00294-RA	0.365497887042755	0.200127435102763	2.32059759036667	0.0862396116989595	0.931275942403604	NA
Amillepora00296-RA	0.248287019111834	0.522376561273087	2.94223960149495	0.177543855030592	0.859081221017635	NA
Amillepora00297-RA	9.39699655313018	-0.81639658109953	0.473511809729918	-1.72413140353392	0.0846841240688982	NA
Amillepora00299-RA	0.0573997250854534	1.09438387843678	4.18119954689839	0.261739212912859	0.793522506561019	NA
Amillepora00300-RA	4.63107040384803	1.08109614104845	0.592132015298327	1.82576876966156	0.0678850994019322	NA
Amillepora00303-RA	0.176296803090437	0.573108890160979	4.04912369229891	0.141538993054469	0.887444158083289	NA
Amillepora00305-RA	0.444403281654489	-0.965499037665914	2.014977719547	-0.479161148185288	0.631823991277681	NA
Amillepora00306-RA	0.228809312352868	0.0299983044112201	3.70091506038058	0.00810564520444177	0.993532701654624	NA
Amillepora00307-RA	12.0766323762116	-0.346786505424676	0.413950567363341	-0.837748593107466	0.402171915835198	NA
Amillepora00308-RA	1.0339526806809	-0.117133720608837	1.26471736245128	-0.0926165197746697	0.926208219276798	NA
Amillepora00311-RA	1.14964264852266	0.23976742955491	1.29389451598394	0.185306782425443	0.852988418553734	NA
Amillepora00313-RA	0.0632822766861915	0	4.18119954689839	0	1	NA
Amillepora00314-RA	0.768446795441526	-0.484447671610561	1.62461431244609	-0.298192418901663	0.76555630758945	NA
Amillepora00315-RA	0.29116632897022	0.541887800226399	2.8030236361013	0.193322593947194	0.846706332673784	NA
Amillepora00316-RA	0	NA	NA	NA	NA	NA
Amillepora00317-RA	0.0869444913537196	0	4.18119954689382	0	1	NA
Amillepora00318-RA	3.42571145695938	-0.410571588454703	0.693702431899633	-0.591855483813708	0.553947365546626	NA
Amillepora00319-RA	0.0668987516362407	1.09438387843678	4.18119954689839	0.261739212912859	0.793522506561019	NA
Amillepora00320-RA	0.340102158906466	0	4.18119954688383	0	1	NA
Amillepora00321-RA	4.01284128366704	-0.899041938735611	0.651027720845575	-1.38095799909704	0.167291875127131	NA
Amillepora00323-RA	0.0434722456768598	0	4.18119954689767	0	1	NA
Amillepora00324-RA	2.14944160609314	-0.126490367768684	0.894977644798947	-0.141333550065487	0.88760644650055	NA
Amillepora00327-RA	1.926831963966	-0.548992067821612	0.964258261972584	-0.569341315985759	0.569124533465133	NA
Amillepora00329-RA	12.0395404578465	-0.490883480604865	0.441783509544992	-1.11114034362768	0.266507944774969	NA
Amillepora00331-RA	10.6504668371765	-0.134163263676763	0.451411391784976	-0.297208413696104	0.766307398749208	NA
Amillepora00332-RA	1.33504509902505	-1.26399150692776	1.1246316758319	-1.12391597541727	0.261048673383016	NA
Amillepora00334-RA	7.41064635310191	-0.254577570612273	0.50289882097348	-0.506220257425694	0.612702035634098	NA
Amillepora00337-RA	3.20534851032736	-1.47187435182392	0.940136098137222	-1.5655971031644	0.117442968605574	NA
Amillepora00338-RA	22.0315210980499	-0.374623968893919	0.336627806585358	-1.1128729165127	0.265763013397219	NA
Amillepora00339-RA	2.70119740533339	0.361918484029033	0.861686063543468	0.420011996643806	0.67447668986622	NA
Amillepora00340-RA	11.9864815117499	0.118854887138332	0.392046170950877	0.30316553494212	0.761763712898042	NA
Amillepora00341-RA	3.73045630863236	-0.669897701978941	0.656013942412336	-1.02116381782306	0.30717683156835	NA
Amillepora00343-RA	4.22906705466404	0.0700683505071004	0.672132425716533	0.104247835435708	0.916972673553646	NA
Amillepora00344-RA	0.282166029992136	0	3.06673993030798	0	1	NA
Amillepora00346-RA	0.0867987608836956	-0.600384431885846	4.17823585896147	-0.143693283996437	0.885742674755123	NA
Amillepora00348-RA	0.0854001747758116	-0.57621412153226	4.17589691389828	-0.137985715024357	0.89025170730569	NA
Amillepora00350-RA	0.493034794517707	0.38726166040056	1.8860805329236	0.205326153173464	0.837317312054515	NA
Amillepora00351-RA	0.051817480959353	0	4.18119954689839	0	1	NA
Amillepora00355-RA	6.44148524012512	-0.390883528972387	0.525099747802903	-0.744398622562481	0.456635352063815	NA
Amillepora00362-RA	0.498014731346744	-0.664993831141308	2.08067996583688	-0.319604091960311	0.749268472022848	NA
Amillepora00364-RA	0.626513840321727	-1.13190790605908	1.62897090850899	-0.694860724735179	0.487142588149438	NA
Amillepora00366-RA	0.749266775559372	1.71026182406762	1.67015183951247	1.02401577126476	0.305827825741616	NA
Amillepora00367-RA	0.153779494924692	0.519278976582962	4.16882029951252	0.124562571489033	0.900869861176503	NA
Amillepora00368-RA	1.65220015130692	-2.05226343551775	1.05476297633804	-1.94571053550142	0.0516895203922909	NA
Amillepora00369-RA	0.282902610949108	1.59083008224597	2.80573536149526	0.566992206063999	0.570719476877065	NA
Amillepora00371-RA	0.420500026828241	-0.635001641705259	1.97258322883324	-0.321913738504639	0.747518044934199	NA
Amillepora00372-RA	0.705510594055773	0.053326000894049	1.59385730036558	0.0334571990113655	0.973309996948459	NA
Amillepora00374-RA	0.645402228269142	0.309364635390945	1.65752519675563	0.186642493276411	0.85194094731498	NA
Amillepora00375-RA	0.151222516208558	1.56131940179639	4.17028420764758	0.374391605956545	0.708112987093716	NA
Amillepora00383-RA	0.494983484311444	1.81774576345597	1.83061249404964	0.992971352137337	0.320723915607094	NA
Amillepora00385-RA	0.103306058130752	0.51733034873134	4.18119954689839	0.123727734811197	0.901530851182061	NA
Amillepora00389-RA	0.379725118982237	0.612213988130118	2.54593927259532	0.240466846448395	0.809968362011617	NA
Amillepora00393-RA	0.0884135175881211	-0.601633596433494	4.17832990686362	-0.143989012319302	0.885509146118461	NA
Amillepora00394-RA	0.224280462103474	0.933844101159126	4.1181671427135	0.226762068851778	0.820608760050872	NA
Amillepora00395-RA	2.31149124520659	0.652815555250185	0.80529760849862	0.810651302525635	0.417565946314853	NA
Amillepora00397-RA	4.79112077882635	-0.710161860042855	0.677230530791637	-1.04862646876348	0.294350068751449	NA
Amillepora00402-RA	1.06022880047116	-1.140626257096	1.28383484206272	-0.888452486040467	0.374297403284428	NA
Amillepora00406-RA	2.11484481669877	0.508428130347608	0.937575598592186	0.542279610423989	0.587625899594173	NA
Amillepora00407-RA	0.0488437591674715	0	4.18119954689839	0	1	NA
