gene,pval
Amillepora01062-RA,1.0468079216418
Amillepora01063-RA,-0.774958237517717
Amillepora01064-RA,-0.336623214760469
Amillepora01065-RA,0.262340087912938
Amillepora01066-RA,-0.223858251160239
Amillepora01067-RA,-0.139330239806668
Amillepora01068-RA,0.866732835168366
Amillepora01070-RA,-0.0107393633834747
Amillepora01071-RA,-0.17218346615837
Amillepora01072-RA,1.047649966524
Amillepora01074-RA,-0.0171932290503664
Amillepora01075-RA,0.0294354398529
Amillepora01077-RA,0.0733693769622807
Amillepora01078-RA,-5.31580123189075
Amillepora01079-RA,-2.33045556881874
Amillepora01080-RA,0.0309039369770623
Amillepora01081-RA,-0.649766456364588
Amillepora01082-RA,-0.213117221826717
Amillepora01084-RA,-0.647673266739246
Amillepora01086-RA,-0.227453364343547
Amillepora01087-RA,0.665473016480912
Amillepora01089-RA,0.416727058296718
Amillepora01090-RA,-2.32820712712124
Amillepora01091-RA,1.31495210187019
Amillepora01092-RA,0.217428689443432
Amillepora01093-RA,-0.0378657798675113
Amillepora01094-RA,0.173096229649224
Amillepora01095-RA,-1.67329921910942
Amillepora01096-RA,-0.352428959526524
Amillepora01097-RA,-0.219901233342929
Amillepora01098-RA,-0.350457559023969
Amillepora01099-RA,-1.47483167194586
Amillepora01100-RA,-1.16822533083399
Amillepora01101-RA,-1.08754174647704
Amillepora01102-RA,-2.86750527787998
Amillepora01103-RA,1.13976645461466
Amillepora01104-RA,5.9712347912016
Amillepora01105-RA,-1.96479578842469
Amillepora01106-RA,-0.127392040931583
Amillepora01107-RA,-0.546206302550187
Amillepora01108-RA,-1.08091200313627
Amillepora01109-RA,1.17053620596859
Amillepora01110-RA,0.986186478364913
Amillepora01111-RA,0.117091348983095
Amillepora01113-RA,0.4260787915627
Amillepora01115-RA,-0.724110265642853
Amillepora01116-RA,0.431574605524176
Amillepora01118-RA,-0.41877276881039
Amillepora01119-RA,-0.207275744831948
Amillepora01120-RA,0.590534527066991
Amillepora01121-RA,1.58766691803258
Amillepora01122-RA,0.121115853600171
Amillepora01123-RA,0.204459721873961
Amillepora01124-RA,-0.57519439956551
Amillepora01125-RA,0.94843097160726
Amillepora01127-RA,0.43479887462988
Amillepora01128-RA,1.97059014873153
Amillepora01129-RA,2.63483968944866
Amillepora01130-RA,-0.509997349335926
Amillepora01131-RA,0.596973516429201
Amillepora01132-RA,0.7378677592893
Amillepora01133-RA,-0.921853620513769
Amillepora01134-RA,1.8930382100725
Amillepora01135-RA,1.25188257067514
Amillepora01136-RA,-0.467944595622054
Amillepora01137-RA,0.523126780055768
Amillepora01138-RA,0.479980016779001
Amillepora01140-RA,0.534135698476067
Amillepora01141-RA,-0.907008625875959
Amillepora01142-RA,-1.22551557136075
Amillepora01143-RA,2.14454315676552
Amillepora01144-RA,0.465420370896493
Amillepora01145-RA,-0.0251558962482321
Amillepora01146-RA,-0.282415351905489
Amillepora01147-RA,0.846499056195709
Amillepora01149-RA,0.13540782200692
Amillepora01150-RA,-1.21877644682363
Amillepora01152-RA,3.44482974594826
Amillepora01153-RA,0.221809428701216
Amillepora01154-RA,0.830203050885125
Amillepora01155-RA,-0.0953259202783985
Amillepora01157-RA,-0.781622052856433
Amillepora01158-RA,-1.38387671373996
Amillepora01160-RA,-0.629952836818591
Amillepora01161-RA,0.175934729225844
Amillepora01162-RA,-2.92776690951222
Amillepora01163-RA,-0.312157503457717
Amillepora01164-RA,-1.33165262560891
Amillepora01165-RA,-2.19889690165542
Amillepora01167-RA,0.288089764552183
Amillepora01169-RA,-1.7651415955126
Amillepora01171-RA,-0.758285789717969
Amillepora01172-RA,-1.00489125000083
Amillepora01173-RA,-1.43665682352017
Amillepora01174-RA,0.638609917758721
Amillepora01175-RA,-0.583942170637749
Amillepora01176-RA,-0.336993760875441
Amillepora01177-RA,-0.336679325866396
Amillepora01179-RA,0.0394515661949838
Amillepora01181-RA,-0.736976933765811
Amillepora01182-RA,1.03923092136864
Amillepora01183-RA,-0.059972693614676
Amillepora01185-RA,0.949260337322042
Amillepora01188-RA,1.66595152498563
Amillepora01191-RA,0.0333536663333065
Amillepora01192-RA,5.30230789153286
Amillepora01194-RA,-1.10153444132252
Amillepora01195-RA,0.680243449968539
Amillepora01196-RA,1.24174759894827
Amillepora01197-RA,0.0626084799669692
Amillepora01199-RA,-0.0518422840883137
Amillepora01200-RA,0.751204607394379
Amillepora01201-RA,-0.253200509220924
Amillepora01202-RA,2.22629413807042
Amillepora01204-RA,-0.41370488653814
Amillepora01205-RA,0.761842931860095
Amillepora01206-RA,-0.638793157859889
Amillepora01207-RA,0.45725482926072
Amillepora01208-RA,1.23417083681182
Amillepora01210-RA,0.119864287943179
Amillepora01211-RA,0.629289919125916
Amillepora01212-RA,1.69682987569072
Amillepora01213-RA,-1.73933094230323
Amillepora01214-RA,-1.01929185533724
Amillepora01215-RA,1.81321199801508
Amillepora01216-RA,1.95247898832335
Amillepora01217-RA,1.5555646475849
