baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
Amillepora00135-RA	26.4665721268509	0.74144837035503	0.282750780741381	2.62226816283559	0.00873466728964002	0.262628211772678
Amillepora00136-RA	90.2293159506224	-0.0961149133415532	0.222263488244865	-0.432436807775034	0.665423971050502	0.989588876198527
Amillepora00137-RA	124.861227325648	0.0911508420574367	0.169035361080989	0.539241265700401	0.589720390077626	0.989588876198527
Amillepora00138-RA	96.2787140051843	0.199117810814039	0.197465092597339	1.00836967281134	0.313277026470621	0.927132919578491
Amillepora00140-RA	22.9734601953088	0.168993146317283	0.32047391124091	0.527322631857686	0.597969560478654	0.989588876198527
Amillepora00141-RA	58.174684944972	0.144129260138507	0.225054712496668	0.640418761018573	0.521900389062837	0.987199846289163
Amillepora00143-RA	27.7130095760817	-0.129910701095548	0.297513987415188	-0.43665409557452	0.662362224897879	0.989588876198527
Amillepora00144-RA	2.81902985358749	-1.2153583557588	0.744182223621765	-1.63314618003629	0.102438256083348	NA
Amillepora00145-RA	3.36011168969474	-0.602712278928202	0.669256850768678	-0.900569457355505	0.367817279949049	NA
Amillepora00146-RA	15.6438817040019	0.204577899663865	0.335592071687779	0.60960289864713	0.542124891016592	0.989588876198527
Amillepora00147-RA	98.0912729016366	0.251420248873947	0.173231288388491	1.45135587925727	0.146680788744779	0.815603638537281
Amillepora00148-RA	27.8538957374258	0.248637648703572	0.255071574227597	0.974775999467962	0.329671384746641	0.928328679300496
Amillepora00150-RA	353.192887359006	0.111820038072888	0.135390418164948	0.825908063424813	0.408856246155657	0.956132842715477
Amillepora00151-RA	22.153054777667	-0.166945549014733	0.29030418628423	-0.575071104387315	0.565243209375281	0.989588876198527
Amillepora00152-RA	80.7028870179221	-0.0895466922807301	0.25085761576074	-0.356962223407787	0.721120086461934	0.991257460436636
Amillepora00153-RA	10.4057574535006	0.0436776542696102	0.396767673680113	0.110083701790748	0.912342993680129	0.996339485257366
Amillepora00154-RA	553.556148715666	0.174062677932696	0.119034456291273	1.46228817567554	0.14366225738361	0.810884679719462
Amillepora00155-RA	1.73272112648657	-1.4922941412403	1.07680596476166	-1.38585240988205	0.165791975069702	NA
Amillepora00156-RA	24.5971091976247	0.0194561704259353	0.276577406596551	0.070346203131178	0.943918108785555	0.998146274284579
Amillepora00160-RA	3.87204689765157	-0.191290867491738	0.680192169881799	-0.281230622700317	0.778533518550559	NA
Amillepora00161-RA	9.78943101720793	0.00842703390058749	0.436789495078035	0.0192931240232368	0.984607269143731	0.999544714010755
Amillepora00162-RA	34.2955394933712	0.0757957385357751	0.236193480095046	0.320905295545307	0.748282160748004	0.991998041627461
Amillepora00163-RA	134.453038118021	0.00553564221936593	0.20996976229767	0.0263639971717363	0.978967010256699	0.999489969282196
Amillepora00164-RA	5.17870519892373	0.000799809509474062	0.596731583252075	0.00134031704022644	0.998930582047215	NA
Amillepora00165-RA	46.273353009517	-0.245335619021462	0.231581676137514	-1.05939132626271	0.289421598242767	0.916595243383731
Amillepora00166-RA	34.1495479341717	-0.1826920441174	0.25378676050709	-0.719864360742711	0.471608513069002	0.975474875871963
Amillepora00167-RA	4.1305473055271	0.219658775002496	0.606106383555074	0.36240960491804	0.717045962972817	NA
Amillepora00168-RA	18.3908796519605	0.306947020680146	0.308596034688235	0.994656399231587	0.319903406977751	0.927132919578491
Amillepora00169-RA	27.8271722858129	-0.135241053278104	0.270407052081685	-0.500138780542047	0.616977361208836	0.989588876198527
Amillepora00170-RA	9.83679357172351	-0.0153992848183428	0.414002061758094	-0.0371961549006508	0.970328604437289	0.999074618814727
Amillepora00171-RA	23.4049132793779	-0.138166897565576	0.334428524118601	-0.413143280555151	0.679501641155952	0.989588876198527
Amillepora00172-RA	3.75579320353183	-0.552275957285664	0.716698688721797	-0.770583183667639	0.440954031931311	NA
Amillepora00173-RA	17.2983797311464	0.20306584001621	0.362063945902034	0.560856286063774	0.574895512270802	0.989588876198527
Amillepora00174-RA	30.2573376088575	-0.0507800409013133	0.251358087259588	-0.202022705753926	0.839898973520365	0.995390048591871
Amillepora00175-RA	7.42676762317815	-0.588835864554665	0.460418412234773	-1.27891467610207	0.200927103927246	NA
Amillepora00176-RA	83.9771775646755	-0.080416080777282	0.181317275727207	-0.443510307855432	0.657396665102192	0.989588876198527
Amillepora00177-RA	47.831313920809	0.452549413889193	0.239181346174701	1.89207653994323	0.0584807835663284	0.61367026703562
Amillepora00178-RA	16.1239260347772	-0.041629805778009	0.339442081823698	-0.122641852637561	0.902390710980721	0.996339485257366
Amillepora00179-RA	5.85942000471493	-0.0231074356049759	0.554675473528414	-0.0416593786957702	0.966770236934095	NA
Amillepora00180-RA	168.634772469039	-0.273055184357146	0.295857051829486	-0.922929444029336	0.356043975255928	0.939127432960983
Amillepora00184-RA	171.943856914714	-0.0724109858733417	0.228498349487913	-0.31689938258032	0.751319950533139	0.991998041627461
Amillepora00187-RA	0.0932006885386935	0.187441835089402	4.18119954689838	0.0448296793747734	0.964243068147312	NA
Amillepora00189-RA	0.0448123657953107	0.75840089100477	4.18072856754055	0.181404001420481	0.856050478306615	NA
Amillepora00190-RA	16.9673494885179	0.0866417729876782	0.342868373846689	0.252696893608564	0.800502448539421	0.99415533899858
Amillepora00192-RA	161.222608325066	-0.158901853543389	0.215727425903421	-0.736586240149769	0.461374005177321	0.972844491168926
Amillepora00193-RA	1.49317917905514	0.654643082341256	1.21459334588297	0.538981285020421	0.589899768108321	NA
Amillepora00196-RA	35.2635436426878	-0.0124244195995947	0.24638522318893	-0.0504268049795649	0.959782276269406	0.999074618814727
Amillepora00197-RA	8.38930360522783	-0.452616097444183	0.475384503763488	-0.952105282904567	0.341043590058922	NA
Amillepora00198-RA	64.040360209723	0.0589485577961873	0.188303565556168	0.313050672312437	0.754242164550977	0.991998041627461
Amillepora00199-RA	0.982393738777319	-0.732745591841083	1.45144558020344	-0.504838487804949	0.613672280913971	NA
Amillepora00224-RA	136.005651516927	0.332122002611875	0.19305260514891	1.72037047806578	0.0853651197715734	0.70388782969543
Amillepora00225-RA	16.9111982308126	-0.168516554667544	0.347882781209103	-0.484406138417795	0.62809766287178	0.989588876198527
Amillepora00226-RA	12.2598326205454	0.133779969235932	0.38297115757246	0.349321265037093	0.726848135603482	0.991257460436636
Amillepora00227-RA	0.577867162607944	-1.41283755573168	1.635876887874	-0.863657629864685	0.387775995672914	NA
Amillepora00229-RA	1.73680129171011	0.632895939760312	0.990719645339768	0.63882445728959	0.522937135922068	NA
Amillepora00230-RA	26.2845499980797	0.183769505171302	0.267763615009989	0.686312459459613	0.4925160937348	0.977486951006855
Amillepora00231-RA	0.292750327945387	0.170079576838892	3.08102348298833	0.0552022981252741	0.955977298090141	NA
Amillepora00232-RA	0.0409744102431525	0.764480145228793	4.18119689452916	0.182837633460665	0.854925419079119	NA
Amillepora00234-RA	0.346835802997513	-0.389606217989615	2.46276335179778	-0.158198804487329	0.874300145772958	NA
Amillepora00235-RA	5.17433934268423	-0.0126917642090093	0.539424088079012	-0.0235283601335026	0.981228816628065	NA
Amillepora00236-RA	0.051817480959353	0.76452111194732	4.18119954689838	0.182847315315157	0.854917822132356	NA
Amillepora00237-RA	5.5816559587334	0.123981883367067	0.574399233033356	0.215846185435048	0.829107645999794	NA
Amillepora00238-RA	0.305920865272487	-0.353653898589909	2.77698905564856	-0.127351563691098	0.898662150579478	NA
Amillepora00240-RA	2.13271664660348	-0.849003341026242	0.990380851063998	-0.857249350201117	0.391307093954773	NA
Amillepora00243-RA	0.81341291694245	0.267763580866297	1.42925432679684	0.187344950332523	0.85139018157152	NA
Amillepora00246-RA	0.0577177628028117	0.187439207871596	4.18119954689838	0.044829051034084	0.964243568987132	NA
Amillepora00247-RA	1.60413171011935	-1.65314435940846	1.18964974870793	-1.38960594175212	0.164648570488048	NA
Amillepora00252-RA	0.0787715128644841	-0.883102217580892	4.17419992787614	-0.211562031728131	0.832448733075361	NA
Amillepora00256-RA	0.248518920963761	-0.012613483792777	3.20954460935003	-0.00392999173653217	0.996864328340995	NA
Amillepora00258-RA	4.10397811111553	1.28968948461853	0.652518725285342	1.97647888810326	0.0481005645421495	NA
Amillepora00259-RA	0.327107682101661	0.187488500259824	2.42986173028588	0.0771601519226221	0.938496141259769	NA
Amillepora00260-RA	0.836742980316369	-0.677602977426069	1.34404797605584	-0.504150885606422	0.614155350956684	NA
Amillepora00261-RA	6.93978759628186	0.0320911310527012	0.529433387458822	0.0606141052167723	0.951666539841912	NA
Amillepora00262-RA	1.9481398655848	1.87892131724151	1.10041544280713	1.70746542092179	0.0877355796654453	NA
Amillepora00263-RA	202.642194463008	0.312107941004374	0.13852837447407	2.25302536169436	0.0242575499082415	0.439391319838938
Amillepora00264-RA	0.274182845204079	0.0332180980465037	2.80362604621605	0.0118482627493552	0.990546675258855	NA
Amillepora00265-RA	19.8344827065507	-0.210687371545042	0.291644171289644	-0.722412419947869	0.470040953176273	0.975474875871963
Amillepora00266-RA	53.8001109057976	0.173793096419703	0.211180393415015	0.822960378135869	0.410530525538879	0.956440801738113
Amillepora00269-RA	11.3881496806665	0.103022823292938	0.417658029337582	0.246667886300032	0.805165261711764	0.99415533899858
Amillepora00270-RA	2.23431358464973	0.390997134083884	0.929048438685863	0.420857640788837	0.67385903826699	NA
Amillepora00271-RA	31.3244366203467	0.023469674311142	0.273652296694842	0.0857645800696999	0.931653563705843	0.99644742083685
Amillepora00272-RA	861.259426067958	0.383395070179193	0.127152504182799	3.0152380611239	0.00256777625560324	0.128821584059196
Amillepora00273-RA	5.09868483729143	0.647516155102623	0.573845508338007	1.12838062805089	0.259159205426321	NA
Amillepora00275-RA	0.106754522363051	0.764507847682003	4.18119954689494	0.182844142956474	0.854920311348209	NA
Amillepora00277-RA	4.43953446788437	-0.179841295013036	0.627256684119275	-0.28671084671748	0.774333731646053	NA
Amillepora00278-RA	9.33429976333665	0.200691497489885	0.450829713809426	0.445160315175501	0.656203903436232	0.989588876198527
Amillepora00282-RA	1.95970900902738	-0.780768554405766	0.915614865376096	-0.852725948354999	0.393811297678899	NA
Amillepora00283-RA	0.842190363129581	-0.315878521849644	1.54175729687556	-0.204882131895717	0.83766421577157	NA
Amillepora00284-RA	1.16675450863219	-1.10499556182054	1.27701351682523	-0.865296684225909	0.386875970271202	NA
Amillepora00285-RA	8.21112486220532	0.102351143104776	0.486718793833665	0.210288043941354	0.833442866220495	NA
Amillepora00286-RA	4.06030451219973	0.00671197851455223	0.61288342342725	0.0109514766723805	0.991262160507363	NA
Amillepora00288-RA	7.61063559213318	0.564815800566458	0.506598621450344	1.11491776063157	0.264885665049987	NA
Amillepora00290-RA	6.09310655064193	-0.14793481184557	0.567377500266262	-0.26073436429211	0.794297363533994	NA
Amillepora00291-RA	2.15387802895949	-0.354989225913705	0.878812449165972	-0.403941963101005	0.686255397509309	NA
Amillepora00292-RA	0.0741574783074016	0.187439733310565	4.18119954689838	0.0448291767011235	0.964243468820042	NA
Amillepora00294-RA	0.365497887042755	-0.909351717438527	2.33697239621992	-0.389115301023416	0.697190855122523	NA
Amillepora00296-RA	0.248287019111834	-0.961644276058826	2.94345156127733	-0.326706336435009	0.743890007245121	NA
Amillepora00297-RA	9.39699655313018	-0.191999416293644	0.433421973970842	-0.442984961132961	0.657776612521816	0.989588876198527
Amillepora00299-RA	0.0573997250854534	0.187441835089401	4.18119954689838	0.044829679374773	0.964243068147312	NA
Amillepora00300-RA	4.63107040384803	0.0296307901439951	0.628187045905301	0.0471687379374295	0.962378743289469	NA
Amillepora00303-RA	0.176296803090437	-0.333826631822523	4.0536306901782	-0.082352502567975	0.934366405153681	NA
Amillepora00305-RA	0.444403281654489	-1.46510113777016	2.02215398661638	-0.724525010195529	0.468743478435824	NA
Amillepora00306-RA	0.228809312352868	0.119748529559001	3.69429670866322	0.0324144320292919	0.974141553441067	NA
Amillepora00307-RA	12.0766323762116	-0.244524063663005	0.399383140486088	-0.612254346453873	0.540369489867448	0.989588876198527
Amillepora00308-RA	1.0339526806809	-0.00591905758830727	1.20669214514913	-0.00490519277191098	0.99608623811432	NA
Amillepora00311-RA	1.14964264852266	-0.961586464906048	1.35739969420592	-0.708403331023719	0.478694824467646	NA
Amillepora00313-RA	0.0632822766861915	0.764514806817497	4.18119954689838	0.18284580734364	0.854919005373726	NA
Amillepora00314-RA	0.768446795441526	-0.29991598219199	1.56059321085869	-0.19218075543656	0.847600619860894	NA
Amillepora00315-RA	0.29116632897022	-0.368725457364396	2.82128577823906	-0.130694118337257	0.896017285322229	NA
Amillepora00316-RA	0	NA	NA	NA	NA	NA
Amillepora00317-RA	0.0869444913537196	0.1874359331318	4.18119954689382	0.0448282678283185	0.964244193267326	NA
Amillepora00318-RA	3.42571145695938	-1.62740607291724	0.76690411978963	-2.12204633007273	0.033833847655789	NA
Amillepora00319-RA	0.0668987516362407	0.187441835089402	4.18119954689838	0.0448296793747732	0.964243068147312	NA
Amillepora00320-RA	0.340102158906466	0.187424129274152	4.18119954688382	0.0448254447491836	0.964246443496587	NA
Amillepora00321-RA	4.01284128366704	-0.817120824706057	0.622503781510523	-1.31263592122009	0.189305659348533	NA
Amillepora00323-RA	0.0434722456768598	0.187439954831419	4.18119954689767	0.0448292296813469	0.964243426590395	NA
Amillepora00324-RA	2.14944160609314	0.300867910364668	0.83482473684026	0.36039649651905	0.718550646225472	NA
Amillepora00327-RA	1.926831963966	0.0847259754902497	0.871442068495014	0.0972250233874663	0.922547696390368	NA
Amillepora00329-RA	12.0395404578465	-0.124525834214829	0.417333673607604	-0.298384343487973	0.765409837215559	0.992338568971467
Amillepora00331-RA	10.6504668371765	0.223213514153548	0.427204602172224	0.522497915562157	0.601323697384242	0.989588876198527
Amillepora00332-RA	1.33504509902505	-0.990242421028652	1.06242804563435	-0.932055987318562	0.351307592056962	NA
Amillepora00334-RA	7.41064635310191	-0.0629315925197498	0.479935931052373	-0.1311249865826	0.895676435378609	NA
Amillepora00337-RA	3.20534851032736	-0.591832375974818	0.838615401286426	-0.70572562233767	0.480358783749076	NA
Amillepora00338-RA	22.0315210980499	-0.0932990770200395	0.322408765113423	-0.289381329279981	0.772289581162832	0.993018422990097
Amillepora00339-RA	2.70119740533339	0.401175448124682	0.838562159837104	0.478408718326394	0.632359329588934	NA
Amillepora00340-RA	11.9864815117499	0.519919812429523	0.368085986681264	1.4124955343104	0.157804104665871	0.836811552652152
Amillepora00341-RA	3.73045630863236	-0.159596843370574	0.598370074717469	-0.266719293149696	0.789685298096909	NA
Amillepora00343-RA	4.22906705466404	-0.361589718511727	0.678275254382845	-0.533101740296768	0.593963154449598	NA
Amillepora00344-RA	0.282166029992136	2.1472720110485	3.02692014819733	0.709391693840122	0.478081440791672	NA
Amillepora00346-RA	0.0867987608836956	-0.93025350350513	4.17823585896147	-0.222642649890127	0.823813639657799	NA
Amillepora00348-RA	0.0854001747758116	-0.906083193151548	4.17589691389828	-0.216979300934348	0.828224476133979	NA
Amillepora00350-RA	0.493034794517707	-0.416311666248878	1.90599797141831	-0.218421883177078	0.827100416817594	NA
Amillepora00351-RA	0.051817480959353	0.76452111194732	4.18119954689838	0.182847315315157	0.854917822132356	NA
Amillepora00355-RA	6.44148524012512	-0.346806312019913	0.505422360541338	-0.6861712878086	0.492605101287275	NA
Amillepora00362-RA	0.498014731346744	-0.301918294664057	2.04312120610515	-0.147773070810424	0.8825218623591	NA
Amillepora00364-RA	0.626513840321727	-0.500753333967882	1.59225001507096	-0.314494161864125	0.753145749858363	NA
Amillepora00366-RA	0.749266775559372	1.04012926212257	1.67512412367689	0.62092668084768	0.534647865311265	NA
Amillepora00367-RA	0.153779494924692	0.169766095957594	4.16556282104145	0.0407546598745448	0.967491485482158	NA
Amillepora00368-RA	1.65220015130692	-2.76976982547978	1.12696699964858	-2.45772043577448	0.0139821971503109	NA
Amillepora00369-RA	0.282902610949108	0.745124090048802	2.8155204213307	0.264648796152802	0.791280026033673	NA
